CORE ID	ELAPSED TIME (uS)	ITERATIONS	NO.OF.VCPUs	NO.OF.LOGICAL.CPUs
-------	------- ---- ----	----------	-----------	------------------
0	24777		10000.000000	32	32
0	19746		10000.000000	32	32
0	18640		10000.000000	32	32
0	17977		10000.000000	32	32
0	15885		10000.000000	32	32
0	13449		10000.000000	32	32
0	16437		10000.000000	32	32
0	14454		10000.000000	32	32
1	23479		10000.000000	32	32
1	17322		10000.000000	32	32
1	16526		10000.000000	32	32
1	14973		10000.000000	32	32
1	15937		10000.000000	32	32
1	16915		10000.000000	32	32
1	18757		10000.000000	32	32
1	15754		10000.000000	32	32
2	107691		10000.000000	32	32
2	86398		10000.000000	32	32
2	50772		10000.000000	32	32
2	27272		10000.000000	32	32
2	15672		10000.000000	32	32
2	12161		10000.000000	32	32
2	5185		10000.000000	32	32
2	2551		10000.000000	32	32
3	44633		10000.000000	32	32
3	41352		10000.000000	32	32
3	41559		10000.000000	32	32
3	38107		10000.000000	32	32
3	32740		10000.000000	32	32
3	32363		10000.000000	32	32
3	19523		10000.000000	32	32
3	18045		10000.000000	32	32
4	31238		10000.000000	32	32
4	30846		10000.000000	32	32
4	31240		10000.000000	32	32
4	29738		10000.000000	32	32
4	31942		10000.000000	32	32
4	26667		10000.000000	32	32
4	25979		10000.000000	32	32
4	22389		10000.000000	32	32
5	82477		10000.000000	32	32
5	95011		10000.000000	32	32
5	60414		10000.000000	32	32
5	29063		10000.000000	32	32
5	18925		10000.000000	32	32
5	11270		10000.000000	32	32
5	7202		10000.000000	32	32
5	2593		10000.000000	32	32
6	30067		10000.000000	32	32
6	28654		10000.000000	32	32
6	28838		10000.000000	32	32
6	33056		10000.000000	32	32
6	27645		10000.000000	32	32
6	24128		10000.000000	32	32
6	19072		10000.000000	32	32
6	14379		10000.000000	32	32
7	26273		10000.000000	32	32
7	16992		10000.000000	32	32
7	15519		10000.000000	32	32
7	16811		10000.000000	32	32
7	66544		10000.000000	32	32
7	57748		10000.000000	32	32
7	37006		10000.000000	32	32
7	24417		10000.000000	32	32
8	37321		10000.000000	32	32
8	30602		10000.000000	32	32
8	26704		10000.000000	32	32
8	36210		10000.000000	32	32
8	30162		10000.000000	32	32
8	25132		10000.000000	32	32
8	29173		10000.000000	32	32
8	20040		10000.000000	32	32
9	31436		10000.000000	32	32
9	30405		10000.000000	32	32
9	25018		10000.000000	32	32
9	29686		10000.000000	32	32
9	26516		10000.000000	32	32
9	23770		10000.000000	32	32
9	23936		10000.000000	32	32
9	21489		10000.000000	32	32
10	79270		10000.000000	32	32
10	28584		10000.000000	32	32
10	28311		10000.000000	32	32
10	27021		10000.000000	32	32
10	24129		10000.000000	32	32
10	21895		10000.000000	32	32
10	19207		10000.000000	32	32
10	15126		10000.000000	32	32
11	26119		10000.000000	32	32
11	17762		10000.000000	32	32
11	19434		10000.000000	32	32
11	17611		10000.000000	32	32
11	18875		10000.000000	32	32
11	19621		10000.000000	32	32
11	16878		10000.000000	32	32
11	14321		10000.000000	32	32
12	35267		10000.000000	32	32
12	28058		10000.000000	32	32
12	27441		10000.000000	32	32
12	27114		10000.000000	32	32
12	27504		10000.000000	32	32
12	27068		10000.000000	32	32
12	21600		10000.000000	32	32
12	26595		10000.000000	32	32
13	42475		10000.000000	32	32
13	30009		10000.000000	32	32
13	28610		10000.000000	32	32
13	32406		10000.000000	32	32
13	28403		10000.000000	32	32
13	25897		10000.000000	32	32
13	24202		10000.000000	32	32
13	18961		10000.000000	32	32
14	74424		10000.000000	32	32
14	65101		10000.000000	32	32
14	29616		10000.000000	32	32
14	25048		10000.000000	32	32
14	25256		10000.000000	32	32
14	16287		10000.000000	32	32
14	15585		10000.000000	32	32
14	12725		10000.000000	32	32
15	34331		10000.000000	32	32
15	27355		10000.000000	32	32
15	28096		10000.000000	32	32
15	28893		10000.000000	32	32
15	28022		10000.000000	32	32
15	24111		10000.000000	32	32
15	26710		10000.000000	32	32
15	19405		10000.000000	32	32
16	25556		10000.000000	32	32
16	23917		10000.000000	32	32
16	26347		10000.000000	32	32
16	66126		10000.000000	32	32
16	58313		10000.000000	32	32
16	35486		10000.000000	32	32
16	27765		10000.000000	32	32
16	12701		10000.000000	32	32
17	70501		10000.000000	32	32
17	67088		10000.000000	32	32
17	52019		10000.000000	32	32
17	38970		10000.000000	32	32
17	23779		10000.000000	32	32
17	16373		10000.000000	32	32
17	11710		10000.000000	32	32
17	14376		10000.000000	32	32
18	33626		10000.000000	32	32
18	26154		10000.000000	32	32
18	27345		10000.000000	32	32
18	27512		10000.000000	32	32
18	27799		10000.000000	32	32
18	26629		10000.000000	32	32
18	25714		10000.000000	32	32
18	22364		10000.000000	32	32
19	45682		10000.000000	32	32
19	65121		10000.000000	32	32
19	57493		10000.000000	32	32
19	51076		10000.000000	32	32
19	30152		10000.000000	32	32
19	19175		10000.000000	32	32
19	13349		10000.000000	32	32
19	13140		10000.000000	32	32
20	32863		10000.000000	32	32
20	27831		10000.000000	32	32
20	29838		10000.000000	32	32
20	27645		10000.000000	32	32
20	28186		10000.000000	32	32
20	23344		10000.000000	32	32
20	24918		10000.000000	32	32
20	23678		10000.000000	32	32
21	65294		10000.000000	32	32
21	25521		10000.000000	32	32
21	16932		10000.000000	32	32
21	17552		10000.000000	32	32
21	17050		10000.000000	32	32
21	16133		10000.000000	32	32
21	14754		10000.000000	32	32
21	15752		10000.000000	32	32
22	34914		10000.000000	32	32
22	33223		10000.000000	32	32
22	35838		10000.000000	32	32
22	35751		10000.000000	32	32
22	25858		10000.000000	32	32
22	26263		10000.000000	32	32
22	25825		10000.000000	32	32
22	17781		10000.000000	32	32
23	51023		10000.000000	32	32
23	40347		10000.000000	32	32
23	39879		10000.000000	32	32
23	38757		10000.000000	32	32
23	35214		10000.000000	32	32
23	25119		10000.000000	32	32
23	17750		10000.000000	32	32
23	17589		10000.000000	32	32
24	47009		10000.000000	32	32
24	44984		10000.000000	32	32
24	44802		10000.000000	32	32
24	36938		10000.000000	32	32
24	38466		10000.000000	32	32
24	24237		10000.000000	32	32
24	17001		10000.000000	32	32
24	17005		10000.000000	32	32
25	25280		10000.000000	32	32
25	17885		10000.000000	32	32
25	18513		10000.000000	32	32
25	15320		10000.000000	32	32
25	16691		10000.000000	32	32
25	15322		10000.000000	32	32
25	21073		10000.000000	32	32
25	17581		10000.000000	32	32
26	45092		10000.000000	32	32
26	65071		10000.000000	32	32
26	47440		10000.000000	32	32
26	21234		10000.000000	32	32
26	23947		10000.000000	32	32
26	20959		10000.000000	32	32
26	17416		10000.000000	32	32
26	13544		10000.000000	32	32
27	70868		10000.000000	32	32
27	65048		10000.000000	32	32
27	55666		10000.000000	32	32
27	41695		10000.000000	32	32
27	23880		10000.000000	32	32
27	20825		10000.000000	32	32
27	15635		10000.000000	32	32
27	8249		10000.000000	32	32
28	59819		10000.000000	32	32
28	61369		10000.000000	32	32
28	62328		10000.000000	32	32
28	45185		10000.000000	32	32
28	23971		10000.000000	32	32
28	20864		10000.000000	32	32
28	14531		10000.000000	32	32
28	8975		10000.000000	32	32
29	76175		10000.000000	32	32
29	64897		10000.000000	32	32
29	53377		10000.000000	32	32
29	39451		10000.000000	32	32
29	25601		10000.000000	32	32
29	19317		10000.000000	32	32
29	16122		10000.000000	32	32
29	7940		10000.000000	32	32
30	54676		10000.000000	32	32
30	72104		10000.000000	32	32
30	62126		10000.000000	32	32
30	42218		10000.000000	32	32
30	25146		10000.000000	32	32
30	18779		10000.000000	32	32
30	16642		10000.000000	32	32
30	8045		10000.000000	32	32
31	31379		10000.000000	32	32
31	27339		10000.000000	32	32
31	26653		10000.000000	32	32
31	26729		10000.000000	32	32
31	27977		10000.000000	32	32
31	23085		10000.000000	32	32
31	24056		10000.000000	32	32
31	24504		10000.000000	32	32
