CORE ID	ELAPSED TIME (uS)	ITERATIONS	NO.OF.VCPUs	NO.OF.LOGICAL.CPUs
-------	------- ---- ----	----------	-----------	------------------
0	42441		10000.000000	32	32
0	35460		10000.000000	32	32
0	42239		10000.000000	32	32
0	35176		10000.000000	32	32
0	28767		10000.000000	32	32
0	25958		10000.000000	32	32
0	22884		10000.000000	32	32
0	18102		10000.000000	32	32
1	3420		10000.000000	32	32
1	10465		10000.000000	32	32
1	34033		10000.000000	32	32
1	29645		10000.000000	32	32
1	28599		10000.000000	32	32
1	32627		10000.000000	32	32
1	30119		10000.000000	32	32
1	26459		10000.000000	32	32
2	37255		10000.000000	32	32
2	32697		10000.000000	32	32
2	35116		10000.000000	32	32
2	29366		10000.000000	32	32
2	30922		10000.000000	32	32
2	28752		10000.000000	32	32
2	26000		10000.000000	32	32
2	21550		10000.000000	32	32
3	64199		10000.000000	32	32
3	79308		10000.000000	32	32
3	34537		10000.000000	32	32
3	25853		10000.000000	32	32
3	23286		10000.000000	32	32
3	20202		10000.000000	32	32
3	14255		10000.000000	32	32
3	12696		10000.000000	32	32
4	35732		10000.000000	32	32
4	21124		10000.000000	32	32
4	17609		10000.000000	32	32
4	21795		10000.000000	32	32
4	17875		10000.000000	32	32
4	17744		10000.000000	32	32
4	19091		10000.000000	32	32
4	17571		10000.000000	32	32
5	26002		10000.000000	32	32
5	19460		10000.000000	32	32
5	31555		10000.000000	32	32
5	28682		10000.000000	32	32
5	35152		10000.000000	32	32
5	30541		10000.000000	32	32
5	26532		10000.000000	32	32
5	26233		10000.000000	32	32
6	36780		10000.000000	32	32
6	31557		10000.000000	32	32
6	31564		10000.000000	32	32
6	35309		10000.000000	32	32
6	34672		10000.000000	32	32
6	26851		10000.000000	32	32
6	27414		10000.000000	32	32
6	16541		10000.000000	32	32
7	28122		10000.000000	32	32
7	22172		10000.000000	32	32
7	29662		10000.000000	32	32
7	26791		10000.000000	32	32
7	30512		10000.000000	32	32
7	30561		10000.000000	32	32
7	25704		10000.000000	32	32
7	24438		10000.000000	32	32
8	38449		10000.000000	32	32
8	32989		10000.000000	32	32
8	30016		10000.000000	32	32
8	34075		10000.000000	32	32
8	28402		10000.000000	32	32
8	25846		10000.000000	32	32
8	28687		10000.000000	32	32
8	21217		10000.000000	32	32
9	56033		10000.000000	32	32
9	72679		10000.000000	32	32
9	63270		10000.000000	32	32
9	49488		10000.000000	32	32
9	20507		10000.000000	32	32
9	17846		10000.000000	32	32
9	14812		10000.000000	32	32
9	15506		10000.000000	32	32
10	35302		10000.000000	32	32
10	31425		10000.000000	32	32
10	32523		10000.000000	32	32
10	29884		10000.000000	32	32
10	28440		10000.000000	32	32
10	28218		10000.000000	32	32
10	24711		10000.000000	32	32
10	22766		10000.000000	32	32
11	27887		10000.000000	32	32
11	17662		10000.000000	32	32
11	20049		10000.000000	32	32
11	18284		10000.000000	32	32
11	19240		10000.000000	32	32
11	17699		10000.000000	32	32
11	17563		10000.000000	32	32
11	17404		10000.000000	32	32
12	29615		10000.000000	32	32
12	47701		10000.000000	32	32
12	42122		10000.000000	32	32
12	43287		10000.000000	32	32
12	28237		10000.000000	32	32
12	28673		10000.000000	32	32
12	23560		10000.000000	32	32
12	15012		10000.000000	32	32
13	27057		10000.000000	32	32
13	16999		10000.000000	32	32
13	18638		10000.000000	32	32
13	17907		10000.000000	32	32
13	17402		10000.000000	32	32
13	18464		10000.000000	32	32
13	19537		10000.000000	32	32
13	18038		10000.000000	32	32
14	26764		10000.000000	32	32
14	17776		10000.000000	32	32
14	18945		10000.000000	32	32
14	19571		10000.000000	32	32
14	20242		10000.000000	32	32
14	15399		10000.000000	32	32
14	18623		10000.000000	32	32
14	18644		10000.000000	32	32
15	23827		10000.000000	32	32
15	41349		10000.000000	32	32
15	38281		10000.000000	32	32
15	37387		10000.000000	32	32
15	28961		10000.000000	32	32
15	27582		10000.000000	32	32
15	24503		10000.000000	32	32
15	21052		10000.000000	32	32
16	29160		10000.000000	32	32
16	29961		10000.000000	32	32
16	33050		10000.000000	32	32
16	30146		10000.000000	32	32
16	32391		10000.000000	32	32
16	27015		10000.000000	32	32
